Address,Allocation %
0x9d4a97ea297b96e1eda6b1f02ab7efd0bc8c2b5a,0.00458864731%
0xaf115ea30c3e91df318e7a4d63884da83d065102,0.00458824659%
0xa1da4f1cdaa2839cd072d9599bb5f78bcd8a9524,0.00458763930%
0x79f45626a89f47d3e49fe7c9cf24f3545f8526c3,0.00458718436%
0x98e0becd1c45f3d32c94ec3a55fb2bee03167597,0.00458481223%
0xe22edce0a265073c0a4a2edf56de4d93cbe161e8,0.00458367244%
0xc8c69e6b9c74bb05f7cd1db388cf587a1136aba6,0.00458318453%
0xc97fccc201d992c0cf51969ce318f531f5452dc3,0.00458268436%
0xec674436a0eb5c6d2106095a349f8d8bc267fd94,0.00458051340%
0x225952b32201bc54d5c21f3cc5c524335c00b349,0.00458024113%
0xf67677781198d6e2b113d926ffffae86c7e3074a,0.00458019748%
0x41e9a3f2693e3d55c9998000e1f7dcca5344d725,0.00457912420%
0x7f229c10714ad14cde790a0787642401017c4e74,0.00457895796%
0x7d6c34ec1278a064f4c939dbd92700615c8c91d4,0.00457895395%
0xc4a0660c977907f9fec7e6fcf7e129d2abcf9ae1,0.00457811894%
0x058dbbe1c0fd85b81468c9df53b0f8cf64685d0b,0.00457808110%
0xc82a81e90316d64e48a789c85c2428cfad44633b,0.00457737193%
0xdf6f68db73ee7ba06df8754f470947b4ab1c82a2,0.00457720280%
0x076a3673bc09a9667aeda32d2f80e49527ee42e0,0.00457659416%
0xb2d8134fdc70c2ed337f79a1636cfa3b0b552d59,0.00457596652%
0x3f218e8fa56a0a9cff0cc585d0d0f18749502d54,0.00457584081%
0x64dbe3c702e703d98629f156d034d9e24b684f97,0.00457513746%
0xcf0f6f98fdc271f7615a5d298e061990eedbb60c,0.00457443769%
0xb2474c9cae8443af7a3a13ee29d486750509f4e2,0.00457363464%
0x8ac3dd047f535c454c759c3c3ebc6708263c52a8,0.00457218172%
0xc107ac7deac849e182ac746b30d21677d4f8dbc7,0.00457017415%
0x705d71557d6c0419b433e0a651307bec3e27c194,0.00456976354%
0xb1f91fdf0e70b9bd6499e623b5aa50b567224f89,0.00456968858%
0xda81a74663d0973c8846d15ce224b1b8856a3101,0.00456908939%
0xf2d93ecdc03582d3445b64b5a61bbe84ef06b79b,0.00456907810%
0xb61acc4aa30a72a04862a030e676cf59585f4067,0.00456822306%
0x55bb8f041180addd656177141abbbdedf04203d4,0.00456777853%
0x6971e87d8d4ff48b8c292380abf57f54f83ef764,0.00456750949%
0x539d4e62f17adf1899789906419c3fabd4def27d,0.00456469573%
0x0ad73389668be64c2dab78b12fa3cb0e91a8ee06,0.00456417645%
0x143be41a5a31f42ae189be47893c4259e56718af,0.00456404860%
0xbe085c573afdb8ab9904e80a1cd9bb9964a68abd,0.00456310301%
0x8ce01cf638681e12affd10e2feb1e7e3c50b7509,0.00456283822%
0xc6ed0221e4056f54811576df4d91b217318e21ed,0.00455972533%
0xffcdecff425ba672961d226e64af540a2178fd9f,0.00455970461%
0x991b9e5c1a52cc941804d2ad9b92447be92b243d,0.00455949873%
0xcc9650fae660c8e4d2eacfc3828a3a0211af4fc6,0.00455862479%
0x4ce31c7575be32fe6af7bfae2f68fd74ecff3723,0.00455834048%
0x7acb7a70739be6c38826e70d7ae416ba46959136,0.00455669881%
0x2f7cb291d5bcd5bce30961e549118a142375f47a,0.00455632998%
0xb942e0b051be81b96e7efd2118a59740c785c295,0.00455571064%
0x043f57f8eebc8de2daae664b9110e50a8389acc0,0.00455417466%
0xc713da9ad78d9208d97f7ecd3eb012f343a1ccae,0.00455384366%
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,0.00455286043%
0x471ac5f02c4cec7032206d686cc9450517f99d99,0.00455274095%
0x18706bd79307495251184d97eee110d003ddac15,0.00455207380%
0x7d975bddf2a5bc3f21503e46b179bb360206f83c,0.00455174965%
0x0d52f194971c0dfb0407f78b71aa6bf42e7434ac,0.00455170412%
0xf4dd5a36fd073f16110b3b13fadac5dedf49c29e,0.00455163145%
0x58fa21340541762b3b6885ba442e494383178682,0.00455126134%
0xa0bb05028c43847ac4e098d90cf026f7c25adebb,0.00455106248%
0x97bfecf0e504471071ae407eeb9df65c47ffc854,0.00455037710%
0x9f216f50ae3acc62ba6fe22b4660ebfbae8458c1,0.00455018107%
0xa208636f215a6fdf0b21d63f186513614310bfd3,0.00455007458%
0xb737f7e6a0132f66c3cfe144ab630f3e2f4cd6f4,0.00454996631%
0xafc647078bc1ee97d32a9d26bd951e8061801b4f,0.00454988256%
0x00068f0bd662fa683d1923c12129976eb8d7ccd3,0.00454890264%
0x3cd2a6319ae01b339bcdfcf142ccec4a36ef1a8b,0.00454763015%
0x06777d71071b5f8faa90dac3b7683c4696d73958,0.00454734250%
0x4926c13cca4402df82dea156cabae287112d0352,0.00454649592%
0xad6b35a902976671d652bfb791cd9a8f165ebf08,0.00454552487%
0x6712452f805bbd4f1b2f0ce443357e1daaaae39c,0.00454535177%
0x8eaae57652960a68f2056c082cec9d71b481bad1,0.00454512609%
0x84eb5796df6787e19e2c7634c0b8e65997e78f23,0.00454491789%
0x565697067f04772e98dd54e1d978a15b2a673cc7,0.00454491503%
0x0bc1fe70fd8276d3e667b7564b1d2fa3e16f9ba0,0.00454349822%
0xf46ea9e40cabc90adaede2398e5d587704daabb3,0.00454206834%
0xec6de84b711dcdfe08ba2a30f4b11fb1815afb9d,0.00454166355%
0x5384da15fa7e7408d853894fd23f33ca54a207d7,0.00454096494%
0x154e8de9d6ceaced492546d1250b1fa43c9752a1,0.00453836859%
0x43d4764867e36f73ee48becce18c561348e61b9c,0.00453800805%
0x28ad1ca34bcbf43a720722ed1a2f6fb71c909e79,0.00453724502%
0x0529acbfcebe52e00bc404d08ac7cde4272b54d2,0.00453644474%
0x8b56777019afa4b1466651e37b7cd3caf41ee9ff,0.00453405769%
0xf9df057c2a93f8b1d5a1b4e7c955579fe47ee82e,0.00453328133%
0xf17863406ebcde08a87fb89241bd7f567bd22d1e,0.00453315706%
0x16c9181eae8f357258a9daa82383b303a17bca6c,0.00453295768%
0x8b51777996a8db2894051aecf697bae71731402a,0.00453204810%
0x9e8e7270c9c7f0650a2d5c821f485674c67d0533,0.00453184685%
0xc758009dc2b2076245ca9c39269389f5132b268a,0.00453123544%
0x354a068677730e281fcd3f20cafe2342e6db6397,0.00453029676%
0x13e8d08c01b045102c19ea80cc74de9d017e44fc,0.00452989412%
0xf3096dded8c5e42a6155841d2b8e8b58edab11e2,0.00452845304%
0xd8bc557fb66a16f0d84cb34719b28318830e70ef,0.00452838422%
0x3a0497e8c00dbbafb8b1be1446d53b38e33e41af,0.00452827297%
0xa92f4a523d8ae3c37e4716b89d05bf57862cf998,0.00452817501%
0xf05c11a15aca92c7f8864d20d9edc845c02e9a30,0.00452508161%
0x0912311c172932d6ddc3b43cd3c0e72b9a89ef25,0.00452439869%
0xb02e42eb4db387faea9bd7dec1caee90d6434efb,0.00452427772%
0x202c3b701c5a4305052cb391238ef8e91ca729b4,0.00452214845%
0x8df470ac7584d4e0b59bc0ce53951f94eab9f1eb,0.00452205166%
0xfa48f882831ec93c380d01ecc074a5059fcc69ec,0.00452181797%
0xeda880aea9978b937893cc5da71e173cd09a39df,0.00452080824%
0xb2e8ac12f4f4d2d31cf52e70507d0d1e757d1033,0.00451931187%
0x2c6701ea24a344a57afa4211b8f24b39a90dc26d,0.00451878760%
0x5ff7f92df5253c52d167ec5447c756afe5e7b20c,0.00451855212%
0x48cda476cb5c2ab0c3a54fe1cfd254e768954345,0.00451810499%
0x48b889640b16d8ee8b575249d99669d5094c3b0e,0.00451698409%
0xd24e1e175992ef14a782c282e9320bc342ed7ee0,0.00451633002%
0x953c3aacfced93b7985215f9e0a09089cf21c894,0.00451613468%
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,0.00451610437%
0x24f6b8c833ab04bb949418c87fb717aea6eaca8d,0.00451576128%
0xa61c114e38ceac5bde6325956f4e808582690329,0.00451574069%
0x1d4aac568439ae4e62456c87b09185470f00d3f3,0.00451566652%
0x4d5a5b9d7e3a774f5a5cfef2e92374790dccdb14,0.00451537123%
0xb3cd318f4fbd017e5742b3cfe9254fded24ab91c,0.00451530816%
0x3c5faaf770511e403fd907e6d77ac8f5bc699cbe,0.00451498513%
0x842333eba5cbfc9be5c3a4ad8353d03760109a79,0.00451406465%
0x05f344a78820089253e20704282a69cfd2e1cade,0.00451401048%
0x126c8d65e3e39de46960536ebb49b503c34e96cc,0.00451379017%
0x4e0e348f5695bcff1fc3804239ca205a2afe23bf,0.00451356988%
0xc89f42adad463cad50507a484e9c581cd7708916,0.00451336274%
0x1dc619c4f2d36965ee1f8cd94732dac48003a917,0.00451223264%
0xd674db462c43a1242522b7987aa5e69b82f43df5,0.00451167006%
0x1cd0efc43d072aa21b32a810fb7c53d55bb6bace,0.00451115454%
0x3f41e5eabe3319aa88e37423ad06c57abe06735a,0.00451104137%
0xad2eb0e6e91ef81daf709cb73bd24dbd9ef4bd92,0.00451065413%
0xe9475a697ecfc895c29da333a20aef880464c60a,0.00451058205%
0x752f1127880bc232c4fbe265d0cf5ea15aa3ad6c,0.00451016582%
0xfc983d72c99ac3859b27f6c316abeb34cf67dd98,0.00450905977%
0x8401115dde8a2b4453c9f76e031eabf68d668fce,0.00450900133%
0x05fc835cf66bbd8ed44d962ebb76a8cd3024b889,0.00450856774%
0x20127e10f9fde07fdda2251e733a8fb873a96053,0.00450819962%
0x2e4c425de9e3fe4363067c1b918d23ad2492fa26,0.00450701330%
0x43f3e88351c3c8b94a0e41db639c52bdcfdada5c,0.00450679556%
0xd221807401b6672add5411c0d6866b2a30649478,0.00450628917%
0x028c82d9ec99f77a5bea78cf986b7b714a3e713e,0.00450620993%
0x28e5308ac437c3c3a9a02847dc1dea27d941d8c4,0.00450469145%
0xc90cc67ffb9a7b284f57d8f4b09cb87f834728f5,0.00450439979%
0x55886c1c92c5269d6213c19e5962623eb2529007,0.00450278499%
0x75b5aa642c2bcc59dc2e94964baf3a827463d109,0.00450268750%
0x042239a49c6467eb1cc71f0ca3244a61d563a0c2,0.00450169501%
0xf3732f3164f1b8a2252aa14f817f77ee7d5d11ff,0.00450094873%
0x5dbc6208cc2ecb91943355486987ab89b6e7dc2a,0.00450016588%
0xbacaacec5405cb95e9c8d1a1af2e711f0080c5fe,0.00449991366%
0x993f759b607bb3831e4d957fb7aedadd7447726f,0.00449840153%
0xa13fd08b9e873da32b3008f071638e31c2ea4534,0.00449698887%
0x8740a9021888fe5219af0b3a68ee148113b14f1e,0.00449694837%
0x963d29392ca894818c46bcaaee1f8eef06f1f1af,0.00449676227%
0x5cd9a9d5d15f83431be9bcb001f0b89d14668188,0.00449336168%
0xa9a0592d5cef603b5b872289f4f5950953b28e75,0.00449292798%
0xa7ada698848121d37b2c4be4d13a2d4c7ecd0709,0.00449176764%
0x6c8352c3a9e47220f1d8a80eb682907b1f9acbec,0.00449156813%
0x532b74298c92cf78a70d21da5eb754610d11a51b,0.00449134585%
0xc6756a291956bc3d5c5851bfb3e20e40f677a57d,0.00448896332%
0xc8f74b95c4216a61ce6337aed89e831df0fed63c,0.00448893907%
0x3291a8bb8580e71e87fcf6264e965d2617492178,0.00448878699%
0x85b4d72d9c4be619f19c2f13bf06cc0c7323b303,0.00448842385%
0x9d837774efb22c42d975fd86a8642ce97462f848,0.00448835577%
0xc4568acb35319329a3fd852ba7b50dc8d16c61a2,0.00448806634%
0x43d9f6ff46014bacc28b0f31d3236a8822498fa4,0.00448740988%
0xf68a2435338b7f655510ab63fe2bb0a89509bca4,0.00448689772%
0xe8eabec7ce9e8bf78a766e8556e542bc2c9446ae,0.00448568633%
0x7002a99e6b4661c3b8f7c4a397253c38cca2a7e7,0.00448310571%
0x9d4ed463cedb352055087a41df3889bc637671b5,0.00448305517%
0x196345c2c57c4bc6fe599613e9f0c9ac2988b565,0.00448271860%
0xecedde7900d9f0271e894f59061b5b67a522a227,0.00448041147%
0x64f0cfb19ad0c6e170f0e29c7584f5f22b0c6ec3,0.00448026715%
0xd1e36945e72dbc64b4072e61c6831622aea606cc,0.00447730383%
0x5dadd7e6edbcf1c2ee2b5d7cc7088eb55fc45382,0.00447672427%
0x8860f41b85d5d885d21cd5ecf4df2e21d12afe87,0.00447634535%
0x3f3192097db8fc6043e459db7926a4d8a26c155b,0.00447590975%
0x6edfa588afd58803f728abc91984c69528c00854,0.00447567432%
0xdb715b2ac726fc412fb4e682a56f89232303449d,0.00447530198%
0xc1c8f20e2def236db50da5a8d7f590c7adc8ff88,0.00446824817%
0xb7c24dba7dc04e72ea458a1a22aff4a6e08b2d5b,0.00446820631%
0xb47f278b2a22f48d3b4a13e198b496273e88a8f0,0.00446812861%
0xdfd89d39d66f58276a14f6426d598a680bf8b71a,0.00446660147%
0x3e03fe5ee5770f91df7b18845605e90aad2fc673,0.00446635749%
0xea911a4588b36aeb1dab90ae3fb58b6c44a37191,0.00446622643%
0xb55e418377a8c0d2d8f6e7ab5c081089a01e9a20,0.00446606783%
0xdce6256239158fc238ab82f90adf0a251bb49511,0.00446570675%
0x8896f2ac1f668d0cdaf6fa097ca36aecc663570d,0.00446480716%
0xbb88f06c7bb76d0205d7966633d099ee58c17e1e,0.00446470013%
0xb66a1062f088220b6531eeeffec1274458b2676d,0.00446337617%
0xea6dc2252a6babdefbaf03dd3f777b6e72bccb47,0.00446301104%
0x10fddd7d27e15a70c3be45900f8a7da46843a83a,0.00445921101%
0xcc3c0332f3d6dc7ddbf04bd0723e933c88328c4b,0.00445912135%
0xf18b29b3e4905b34391ff059a193530adde78365,0.00445835589%
0x2442659e3e4aace979565ddd0ed13dfeeb318ab1,0.00445803095%
0x09014c0c1e06812ed8204718e42f15ed0499a716,0.00445549775%
0x1c0a83d97fbb94b1119d3409f388ee2fc2f5fa90,0.00445504091%
0x737149dc2c8572a78927d3438e91d4b1ae445abd,0.00445363243%
0x3f2c2445467213098125c7d3f984ffb42873051f,0.00445362113%
0x1267a61729027011a96913770469260016b06681,0.00445345100%
0x84430b2182a431d5d97e142ef5b83194c4f025e1,0.00445250463%
0x13e86bab59952d4b8c4d9ba99030b2f5d519f719,0.00445055012%
0x85fae61d918802ff47ad61bf98f69758502b1a08,0.00445005625%
0x94c082657b2468bdca556abcb306cdf0f1ef1616,0.00444997572%
0x2cf73112506326a7bf6f58b35049df25a548824f,0.00444972136%
0x69bbbfde43c49fc50f5647223da5ef4756d78659,0.00444925174%
0x3ef3d3cc890b8ba7e874eb7a9d6fdb9cacb06002,0.00444889421%
0x2c5273015b688cc8903d694e65984ebd7628b09b,0.00444869481%
0x65ad4f7a4fbd3a341265b622aa2846d9f9065a6b,0.00444840530%
0xbe66c408cd7430dbe3ae990c6feaa1f5f636bd7b,0.00444836851%
0xcc174ce5ef49922bf81956ae1c07b32efd65d82d,0.00444803535%
0x8ffd90dfc26f705482b86df86a7f4f4b8d29b68f,0.00444779408%
0xe08a7d92ef88c8d0c87b8724943ce8c2d2b05261,0.00444729752%
0x750f84ee767ab13c85d60c770717e4b457b62504,0.00444571267%
0x00000002d88f9b3f4eb303564817fff4adcde46f,0.00444426712%
0x516dfe4ea41270f3aeb270af40e73e9c9708f3b5,0.00444262321%
0xb9e2b4e174be59afc37d16bf49b43040d4669af2,0.00444253753%
0x385269696f8ad66fa463b25ecb59b236763b53c1,0.00444217208%
0x0ad49e719185c686aeaf68f4cadd5510ed2c0dc5,0.00444130118%
0xcac0f67a377dc3832d13058078ffd72f0a71863b,0.00444008241%
0xdd0fa61baff56c7fc72dd7fa1edad340908d2470,0.00443988542%
0xee3cffe52abffde9ff89f7604b532ae3e0b703db,0.00443901631%
0x2af00ca7a3f6d9b0905beacada162d2a9c793dfa,0.00443896966%
0x43bc4b3540bab1abb408513b5e750108f0e48bcc,0.00443867204%
0x9f0895a79db6e5b0a2f09bec42c31d7b91ea3f49,0.00443817494%
0x79ed8886490eb7e9ae5bdca49457927f21ca7794,0.00443783173%
0x8660449ab032e8123e585dc1f6089257e3036be6,0.00443764355%
0x0c0c056c2390091b970c850249bd6e7357ed2535,0.00443756680%
0x2e3bd6d560b45c9b60ae5576957ca9402a7d769e,0.00443736964%
0x9dc1abb4bf67781a64b99e417a6ea27dfc96b92e,0.00443676739%
0xf4ee2ddcce592318e108805e56bcc6b25a79137b,0.00443564721%
0x18ed0c7ef91adb5ccb744661e33440b21f76d711,0.00443540015%
0x51ff79691caed9711f821751105d894a758fe2b8,0.00443479538%
0x05dd49d5e79dacea849790c8857f9dbd8e16e82c,0.00443460215%
0xbaa3673ada39926cb0d92b2114f112da780ca5e4,0.00443449920%
0x581c4e1c64000172e0a409d42458a1f1c55e4265,0.00443412462%
0xbe0be0fd29f657da3d4e723156f2c25cf8d1ca18,0.00443410918%
0xc8b9ae447b574c79d17ecba6a5d65049fb92ffa9,0.00443368191%
0x9cbc9da209c51047c79039618d5702961cb03f41,0.00443344563%
0x570543d623573fc85fe666595126d2b89272a9da,0.00443337218%
0x17b2340242f5b529e559959a5d1b726d4bbdbaa4,0.00443304732%
0x0d5e93196bb4cb207479e813c7809d485ecfc1fb,0.00443296953%
0x3f46decee8819d7c444bd0a408516b7e1041fe52,0.00443296297%
0x86c7562d374fbc157f2629e2de256342916d4709,0.00443296297%
0x8e94e9123a8eb148726b8f603c3199b097828344,0.00443296297%
0x9ae317d6cb2b0ce998d59d352e84bb5643ac19e7,0.00443296297%
0xfdfe5bdccd699d364688c68a5b2c245ce3659114,0.00443296297%
0x7b097e31dc547f8bc0bc3563001be158a0d58322,0.00443224252%
0x74facf54972fdcda0bdd1f5beed183b316b0ffe1,0.00443204921%
0x12e54bc919ba8cb3bf9ef18926d8667ede2f436f,0.00443071413%
0x7c480300f3504e810caf74ecbe9476b7938db667,0.00442842636%
0x97663c8283924816c7b327a4f0adda271c6317ce,0.00442699873%
0x63a13c11cb3c7c92994984ff04484dbf9168a8fb,0.00442691212%
0xa75da7a90e9681cffe37743214c0992a476ea542,0.00442681014%
0x552398406eaf406c6a9a52c7d7d3c601e588dc98,0.00442677986%
0x03be717f24a082dae1bd9e953e2a525d268c7e4b,0.00442666201%
0x101f2be4ee9d7ab8905b3beb12c7a6d58b76d034,0.00442639322%
0xa68ff970b3a32e0978ed78a4f7b0e0ac8ddd1954,0.00442577649%
0xb3ab6804483ca39a5e0d5ba83661ce3c23c54622,0.00442573254%
0x8ba3ed6bd42cb449e4329346f34f2dee0f3c2960,0.00442561976%
0x6b858314d6d4cb9c51e7b146b388c712a699b1d5,0.00442534005%
0xbe026ae67432efa9ad85b897a70e0bab0dcb1cea,0.00442459481%
0xcb9693d017c85d761d354585afa550a55f992733,0.00442450400%
0x94e84e65b1d9da074dc6bc94052ba9d7b8635615,0.00442441884%
0xe5db06ea2a88b3d63a25232c04115d79f04aeb1a,0.00442348580%
0x28f4e906bccb590ea44238a6755759583c51dfcf,0.00442325279%
0x9e1e9e0cc88df195ff4ec9314dacce8cd45bf763,0.00442324775%
0x5943b60579e14816ee860673f5c1a6111bccfdf1,0.00442324195%
0x659319a0fb9d937c91259a8cbc5b381b19a64673,0.00442318250%
0x00c865e2114d1c0066809f11f4aed7a8ec2d5173,0.00442310581%
0x3a34ab816d131d4fa8d62424be40b87f0e85e50e,0.00442283461%
0xb42c34deaf944ff42ca2e1bb7f3f2ada42ace84f,0.00442255740%
0x49bddc5f25e798c5778fb5c916e5d15aca5d572c,0.00442201554%
0xf89fdbd40a354246691767e1bae6fbc39053f517,0.00442169053%
0x84831a88da68ea7f573a706d5e324873ce945a43,0.00442167696%
0x60b08b0c61a89132d4fbeb552cfc95db175ede32,0.00442162669%
0x91fed9bc8ab5df0ed7bc3dc1888723690d25abe1,0.00442159319%
0x7fdec4399fb4759cbcf5b414f58bc1a3ace6a615,0.00442156649%
0x47f289753d41e58fe755818ab69b118782db8689,0.00442154542%
0x6edb47d7e87deffb078fbf7ae35146a670497eac,0.00442154021%
0x7966840c0ebe2a5aa6c1a87b1c8f2b69c16e6c49,0.00442148884%
0x1467b0df63b1d6426ba5d8cd1a432425dc69ba1b,0.00442148618%
0x9d5a365e9e2a047e1f712d3758585bac0ab2eace,0.00442132978%
0xf65da45392556ecf05190885d514d2f214302331,0.00442103664%
0xfda35b950fea0c5a1989042b1908e285f9050109,0.00442067524%
0x738b74df0339cdfcc10331f0369395534c92332d,0.00442044980%
0xb2081db52db4f1f3843fe812c4cfeaae71a49787,0.00441989981%
0xdb07999585da9739e7617878366dddbe33cb351e,0.00441984734%
0x00a8bf550e6deb53c10a64070c2c59cfc00f1c08,0.00441980942%
0xc0ae1f1f2d0c21a5fe90f496b22a63d32bbe6e0f,0.00441976002%
0x35ba284863feea57e349732b0e2ea423def01c44,0.00441939451%
0xbb3e9bd5a5c6946d3d8c06ffa3ad2d31cce8df86,0.00441938217%
0xb90e44820a437bd89064f8ab7b58044c5bcf43a9,0.00441933614%
0x918a1ad0f592b382ed604b76e149ac8e4eba7024,0.00441887526%
0xbec059b734c5d3662fed6a0c2a55fce294a542f9,0.00441723927%
0x04ac3bf79c6ebcdc45e86042daae42f2ebedb5be,0.00441722284%
0x2e23c126921d5707e729ecf9d38b5e7819a0eb5f,0.00441688924%
0xbd1940259b2a596d424d74ea488a3c834b71e9e0,0.00441670297%
0x60ec1ea8f6e589b4ad474b19841b2e414aa0844b,0.00441465845%
0xdb1345a4a059280fd1511339e372efd026f2f6db,0.00441397473%
0x2482e9ac38c96f38cd324776fda5d3748dedd0b8,0.00441390049%
0xfefd0f50c7e93ed4c9316d182ee52d315691bab7,0.00441353799%
0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,0.00441327567%
0x3fae831e4dd61736a6fde60b812ff646548321ff,0.00441324367%
0x52017ac1b425df0187b3fe2bd32e8cb2c4ce4c8f,0.00441322004%
0x84f13bb4c049246991dc295fda48f560d1266bef,0.00441256906%
0xe578bef3d4dfa226e63da21fda1c00db6977a462,0.00441216786%
0xc5f3d03782c1d292b90201020b697fccef91f748,0.00441155124%
0x7e62a7db91c30cf9cdd0bf79001f1105603284fd,0.00441110855%
0xbe1b615e6f514d7c3f86d2006dd3d070b5ba7e53,0.00441022226%
0xc451719830bb1d82baac429218a453012041176c,0.00441013309%
0xfa86e0f4a46d0321cdadb4966fd5e0994b9fbb64,0.00441003164%
0x3cf827d8d1e583c5cb02e5031219d98b2c88c34a,0.00440970750%
0xfcf1067e39dc0deb241079d290d8d0fc972c0aff,0.00440773259%
0xeb0c359f1c3c1de7a855d09d9a3f440adcf4dfda,0.00440767105%
0x616ce9c2c2c513423a4330cc5142e7a8fd2e2f9b,0.00440759577%
0x65bb94eb1cac7dd2b4bcfa73664fc526606437cf,0.00440608681%
0x07879700e9eaede4b78ab4691389a1c94eb0a838,0.00440584689%
0x9d3094d1b14335d9842eca9f126f4d052ecfa2c0,0.00440580411%
0xdce8f32a6780cfce784d0f911559836a80138d39,0.00440557622%
0x7486f5a4cfd00e03242e662f4deeca9993c57ee1,0.00440528648%
0x0933efe1b4be9a9e15a8d6469ef453e405bef526,0.00440524755%
0x20d27dc2d01eadfdae4467db174fe5e180c8f13b,0.00440444215%
0x59fc32cf539b9db1cf0f3b97d727780ce76726a5,0.00440409014%
0x3f99c674e0d76c77d4a90a520c9055ca81c39d1d,0.00440390074%
0x3ad1d397fee2a8bd539aad146ee7662631f9f170,0.00440378402%
0xb386ab1989742c9f20e2d340849fdac35135fb44,0.00440343648%
0x327b807a8cf6cbeffff9a5d4a6785d248cb0b449,0.00440297326%
0xe580f3cc00de0d1754578bf2fff5517ec52b3766,0.00440143253%
0xd27c11ab99a2141be9728d3a0a5a43af8699555b,0.00440133203%
0xff01cb046eca9e7b0538e119f41711ec365ecbfd,0.00440128374%
0x3f81c6a54c3ba0526159069058ae627b3afe1ee8,0.00440124167%
0x7ac1a2eac7e883490d627379fe9702534d06015d,0.00440092972%
0xa092003b38ea8b17e93a88dfef6d6721ca803a31,0.00440052465%
0x18fd5b8a5431f42e854099cbbb33ffc04e8decf2,0.00440033573%
0x51ae631b0c7e6cb03bcc11942833d02e7afe60c5,0.00440022146%
0xa5b84d994793b16a48e8d0295cd0ee932edf88bd,0.00440000006%
0x5f8452f29f2f98b33fbcaa08d47740578059b37a,0.00439960275%
0xd94e1c5376665a9b18ab93542d38005c36d64790,0.00439946715%
0xf08a4ced20984dcac122de4535161ebf390625ba,0.00439942098%
0x4f7848bf34be4dbaa856f041663e6768efb9ce08,0.00439889666%
0x11129fdbccb857423194fb939e1c72fedcab92b4,0.00439845160%
0x9ec9f4e7556207663d5f98671eccb2671234aad6,0.00439758382%
0xce7de3c5c7ffedf1112459b29fcd812acce8037d,0.00439701220%
0x7c6e05de00e524f3507253fb212cadfc4a136d52,0.00439699938%
0xb4fa1b45bd1f42121d4f9770a9da36ec6db453d1,0.00439677788%
0x7e841a33c36ea9c1529173dfcb5373d03694fb96,0.00439636660%
0x7fb9734c49ed0d9112f8e9bd6cdf3c89b08f66c9,0.00439635391%
0xf50b6204615c3f412d38115a6941278bb9458f0c,0.00439616484%
0xe4589762f69ec4c019b9da1208efe067cba579df,0.00439594360%
0xf9ea4556bfc04d8591155c19b1369f1c6b415f26,0.00439578354%
0x77b25ad1e04ee8fca85b40aff7fbdb0f303ee749,0.00439541579%
0x7ea4d19e100e3931c0fdc24ff460e1c90751199f,0.00439514564%
0x174914ae2eb6e247ad3a9dc96d5bf394208f393c,0.00439481928%
0xb5dd1aaa6ab54a0c03dd6a981b8c7fabdd015bf2,0.00439398598%
0x63a164473ff2c44fdf0221af3230a35463941d23,0.00439352762%
0x81a39aa0b0d6fa8513aa79929e7c01dfaa232fce,0.00439351933%
0x6bf286ab1755dad012aa24dc41f26cf1c26b19ac,0.00439348569%
0x63fb72ff2ed658d053399b6e15d044cd8ff2838d,0.00439155966%
0xdf61beeddf5ca0aaca3517f0c311542e8196abee,0.00439152871%
0xf8ccae5cfc5cb9932641e61baa819ce43a5daef5,0.00439061198%
0x88bf5a2e82510847e5dcbf33f44a9f611f1c1df5,0.00439060816%
0x51fabbe2e33eb2212b3e66e15e899d048a27977b,0.00439024003%
0xacb99a2d633a2241d7f9f6a80cfe20cf6d57295b,0.00438934378%
0xda9d2c741087321c7aeac9e2cba76ff8f9b8baf4,0.00438925092%
0x2c84da7b35fe4da77b8ee6e8d590f39510ca9a54,0.00438890068%
0xd82de63e59a16b244413b8fc067cb3567b0caa90,0.00438854188%
0xda599dedef2d8c00c01cd047bbbedc7399ad5908,0.00438839754%
0x4870e7bf22b10e69b8d041485723f256eaa80352,0.00438833000%
0xbd5b2d238b6a61256c28c837d463d8f0fc715db9,0.00438828893%
0x0bb814f4db94e5c74e835a6c6e11d3da8f3d4196,0.00438828867%
0xe7fb225efea23bf8b17345f1f3bb941c098efeeb,0.00438799000%
0x125dbed1774bb391936cd6b0e5127cd44b89a277,0.00438760511%
0x1520a2cf39cc1df238e6aa31e34c08b9db2df732,0.00438735371%
0xaa49a46de3ed31bd1e9b34161b65e54a0f8c46e7,0.00438712647%
0xee89c6762e7ac117afc78702aed591951767389d,0.00438668107%
0x75bd6eb9a809bacf2d2641849927dea6ec275109,0.00438564980%
0x5feb3f4f8b7451af44163edd9ef26121c9f9e5e6,0.00438473746%
0x1bedc2045596399bddc2cc28b618e0ab28ec0cf7,0.00438472686%
0x2d4fb60b7c754db620ee5a1eb63b516091db2097,0.00438370886%
0x6e85e120e08882b9d3cbe624d294b094689895be,0.00438266081%
0x5b9f89b853d6fb5e545ff49094b9247756e4e361,0.00438249200%
0x9d1b4fcf84aacb8a46bbd077c934c4deb843ce35,0.00438238161%
0xa982dc566d2f6776e2cb43af0b4596b41b156828,0.00438187453%
0x03b49815bf8b315282a63559f0b3d73f1f4fd357,0.00438169863%
